6.800000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.779033660414855555e-01,8.779033660414855555e-01,8.779033660414855555e-01,8.779033660414855555e-01,8.779033660414855555e-01,8.117486958493989047e-01,8.117486958493989047e-01,8.117486958493989047e-01,8.117486958493989047e-01,8.117486958493989047e-01,7.582296598040294544e-01,7.582296598040294544e-01,7.582296598040294544e-01,7.582296598040294544e-01,7.582296598040294544e-01,7.088106198479819930e-01,7.088106198479819930e-01,7.088106198479819930e-01,7.088106198479819930e-01,7.088106198479819930e-01
9.300000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.588813767670558930e-01,8.588813767670558930e-01,8.588813767670558930e-01,8.588813767670558930e-01,8.588813767670558930e-01,7.812221231043711134e-01,7.812221231043711134e-01,7.812221231043711134e-01,7.812221231043711134e-01,7.812221231043711134e-01,7.192378081601894513e-01,7.192378081601894513e-01,7.192378081601894513e-01,7.192378081601894513e-01,7.192378081601894513e-01,6.630548030839757967e-01,6.630548030839757967e-01,6.630548030839757967e-01,6.630548030839757967e-01,6.630548030839757967e-01
9.300000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.588422859946038823e-01,8.588422859946038823e-01,8.588422859946038823e-01,8.588422859946038823e-01,8.588422859946038823e-01,7.838320678874497460e-01,7.838320678874497460e-01,7.838320678874497460e-01,7.838320678874497460e-01,7.838320678874497460e-01,7.235052881502266331e-01,7.235052881502266331e-01,7.235052881502266331e-01,7.235052881502266331e-01,7.235052881502266331e-01,6.687924725561944506e-01,6.687924725561944506e-01,6.687924725561944506e-01,6.687924725561944506e-01,6.687924725561944506e-01
8.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.309910346498666778e-01,8.309910346498666778e-01,8.309910346498666778e-01,8.309910346498666778e-01,8.309910346498666778e-01,7.398976146389282249e-01,7.398976146389282249e-01,7.398976146389282249e-01,7.398976146389282249e-01,7.398976146389282249e-01,6.703273716138479221e-01,6.703273716138479221e-01,6.703273716138479221e-01,6.703273716138479221e-01,6.703273716138479221e-01,6.092348018953523958e-01,6.092348018953523958e-01,6.092348018953523958e-01,6.092348018953523958e-01,6.092348018953523958e-01
2.080000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,7.106276909132109854e-01,7.106276909132109854e-01,7.106276909132109854e-01,7.106276909132109854e-01,7.106276909132109854e-01,5.773521571724751222e-01,5.773521571724751222e-01,5.773521571724751222e-01,5.773521571724751222e-01,5.773521571724751222e-01,4.877957890814235142e-01,4.877957890814235142e-01,4.877957890814235142e-01,4.877957890814235142e-01,4.877957890814235142e-01,4.151963826580370442e-01,4.151963826580370442e-01,4.151963826580370442e-01,4.151963826580370442e-01,4.151963826580370442e-01
2.290000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,7.185362517099863622e-01,7.185362517099863622e-01,7.185362517099863622e-01,7.185362517099863622e-01,7.185362517099863622e-01,5.892182216033419184e-01,5.892182216033419184e-01,5.892182216033419184e-01,5.892182216033419184e-01,5.892182216033419184e-01,5.002348520432128298e-01,5.002348520432128298e-01,5.002348520432128298e-01,5.002348520432128298e-01,5.002348520432128298e-01,4.254331130559028673e-01,4.254331130559028673e-01,4.254331130559028673e-01,4.254331130559028673e-01,4.254331130559028673e-01
1.680000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.997071412480287966e-01,6.997071412480287966e-01,6.997071412480287966e-01,6.997071412480287966e-01,6.997071412480287966e-01,5.608636186010159674e-01,5.608636186010159674e-01,5.608636186010159674e-01,5.608636186010159674e-01,5.608636186010159674e-01,4.679658056806692001e-01,4.679658056806692001e-01,4.679658056806692001e-01,4.679658056806692001e-01,4.679658056806692001e-01,3.928446771378708569e-01,3.928446771378708569e-01,3.928446771378708569e-01,3.928446771378708569e-01,3.928446771378708569e-01
2.070000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,7.597622100477910978e-01,7.597622100477910978e-01,7.597622100477910978e-01,7.597622100477910978e-01,7.597622100477910978e-01,6.392736226531240407e-01,6.392736226531240407e-01,6.392736226531240407e-01,6.392736226531240407e-01,6.392736226531240407e-01,5.563785206120260840e-01,5.563785206120260840e-01,5.563785206120260840e-01,5.563785206120260840e-01,5.563785206120260840e-01,4.859430273692049718e-01,4.859430273692049718e-01,4.859430273692049718e-01,4.859430273692049718e-01,4.859430273692049718e-01
1.800000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,7.466728387918064591e-01,7.466728387918064591e-01,7.466728387918064591e-01,7.466728387918064591e-01,7.466728387918064591e-01,6.280823313633584482e-01,6.280823313633584482e-01,6.280823313633584482e-01,6.280823313633584482e-01,6.280823313633584482e-01,5.432933900270583427e-01,5.432933900270583427e-01,5.432933900270583427e-01,5.432933900270583427e-01,5.432933900270583427e-01,4.746858832224685742e-01,4.746858832224685742e-01,4.746858832224685742e-01,4.746858832224685742e-01,4.746858832224685742e-01
3.180000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.606550121708342216e-01,6.606550121708342216e-01,6.606550121708342216e-01,6.606550121708342216e-01,6.606550121708342216e-01,5.133112269066792965e-01,5.133112269066792965e-01,5.133112269066792965e-01,5.133112269066792965e-01,5.133112269066792965e-01,4.194293840547506647e-01,4.194293840547506647e-01,4.194293840547506647e-01,4.194293840547506647e-01,4.194293840547506647e-01,3.431504543924604467e-01,3.431504543924604467e-01,3.431504543924604467e-01,3.431504543924604467e-01,3.431504543924604467e-01
2.940000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.354609929078014474e-01,6.354609929078014474e-01,6.354609929078014474e-01,6.354609929078014474e-01,6.354609929078014474e-01,4.939668880366663295e-01,4.939668880366663295e-01,4.939668880366663295e-01,4.939668880366663295e-01,4.939668880366663295e-01,4.012459419145389394e-01,4.012459419145389394e-01,4.012459419145389394e-01,4.012459419145389394e-01,4.012459419145389394e-01,3.300558286809432418e-01,3.300558286809432418e-01,3.300558286809432418e-01,3.300558286809432418e-01,3.300558286809432418e-01
3.070000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.248240008664572853e-01,6.248240008664572853e-01,6.248240008664572853e-01,6.248240008664572853e-01,6.248240008664572853e-01,4.697708659243581275e-01,4.697708659243581275e-01,4.697708659243581275e-01,4.697708659243581275e-01,4.697708659243581275e-01,3.719931271477663337e-01,3.719931271477663337e-01,3.719931271477663337e-01,3.719931271477663337e-01,3.719931271477663337e-01,2.992023441315318499e-01,2.992023441315318499e-01,2.992023441315318499e-01,2.992023441315318499e-01,2.992023441315318499e-01
2.940000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.211729193617938627e-01,6.211729193617938627e-01,6.211729193617938627e-01,6.211729193617938627e-01,6.211729193617938627e-01,4.714877936434822558e-01,4.714877936434822558e-01,4.714877936434822558e-01,4.714877936434822558e-01,4.714877936434822558e-01,3.831630001732201363e-01,3.831630001732201363e-01,3.831630001732201363e-01,3.831630001732201363e-01,3.831630001732201363e-01,3.140693175269613779e-01,3.140693175269613779e-01,3.140693175269613779e-01,3.140693175269613779e-01,3.140693175269613779e-01
2.690000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.077484438720756055e-01,6.077484438720756055e-01,6.077484438720756055e-01,6.077484438720756055e-01,6.077484438720756055e-01,4.530979892639432349e-01,4.530979892639432349e-01,4.530979892639432349e-01,4.530979892639432349e-01,4.530979892639432349e-01,3.594960415425215161e-01,3.594960415425215161e-01,3.594960415425215161e-01,3.594960415425215161e-01,3.594960415425215161e-01,2.903799514955537342e-01,2.903799514955537342e-01,2.903799514955537342e-01,2.903799514955537342e-01,2.903799514955537342e-01
4.290000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.824417872876023194e-01,5.824417872876023194e-01,5.824417872876023194e-01,5.824417872876023194e-01,5.824417872876023194e-01,4.185757414313621139e-01,4.185757414313621139e-01,4.185757414313621139e-01,4.185757414313621139e-01,4.185757414313621139e-01,3.218010263201456778e-01,3.218010263201456778e-01,3.218010263201456778e-01,3.218010263201456778e-01,3.218010263201456778e-01,2.518233864010666068e-01,2.518233864010666068e-01,2.518233864010666068e-01,2.518233864010666068e-01,2.518233864010666068e-01
3.710000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.698824019148714948e-01,5.698824019148714948e-01,5.698824019148714948e-01,5.698824019148714948e-01,5.698824019148714948e-01,4.069572875385292776e-01,4.069572875385292776e-01,4.069572875385292776e-01,4.069572875385292776e-01,4.069572875385292776e-01,3.107353906762967966e-01,3.107353906762967966e-01,3.107353906762967966e-01,3.107353906762967966e-01,3.107353906762967966e-01,2.422756634757568805e-01,2.422756634757568805e-01,2.422756634757568805e-01,2.422756634757568805e-01,2.422756634757568805e-01
3.580000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.585277345775012670e-01,5.585277345775012670e-01,5.585277345775012670e-01,5.585277345775012670e-01,5.585277345775012670e-01,4.005612065941774880e-01,4.005612065941774880e-01,4.005612065941774880e-01,4.005612065941774880e-01,4.005612065941774880e-01,3.084801310938140029e-01,3.084801310938140029e-01,3.084801310938140029e-01,3.084801310938140029e-01,3.084801310938140029e-01,2.405378099012978887e-01,2.405378099012978887e-01,2.405378099012978887e-01,2.405378099012978887e-01,2.405378099012978887e-01
3.830000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.361181864493123062e-01,5.361181864493123062e-01,5.361181864493123062e-01,5.361181864493123062e-01,5.361181864493123062e-01,3.762060647829083559e-01,3.762060647829083559e-01,3.762060647829083559e-01,3.762060647829083559e-01,3.762060647829083559e-01,2.852084339288588621e-01,2.852084339288588621e-01,2.852084339288588621e-01,2.852084339288588621e-01,2.852084339288588621e-01,2.178225375753414239e-01,2.178225375753414239e-01,2.178225375753414239e-01,2.178225375753414239e-01,2.178225375753414239e-01
4.220000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.172865638544501543e-01,5.172865638544501543e-01,5.172865638544501543e-01,5.172865638544501543e-01,5.172865638544501543e-01,3.518957345971563955e-01,3.518957345971563955e-01,3.518957345971563955e-01,3.518957345971563955e-01,3.518957345971563955e-01,2.590665405234941487e-01,2.590665405234941487e-01,2.590665405234941487e-01,2.590665405234941487e-01,2.590665405234941487e-01,1.923507880779861123e-01,1.923507880779861123e-01,1.923507880779861123e-01,1.923507880779861123e-01,1.923507880779861123e-01
4.620000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.979058635819704759e-01,4.979058635819704759e-01,4.979058635819704759e-01,4.979058635819704759e-01,4.979058635819704759e-01,3.269646120618042717e-01,3.269646120618042717e-01,3.269646120618042717e-01,3.269646120618042717e-01,3.269646120618042717e-01,2.363551908337849228e-01,2.363551908337849228e-01,2.363551908337849228e-01,2.363551908337849228e-01,2.363551908337849228e-01,1.743672748675691719e-01,1.743672748675691719e-01,1.743672748675691719e-01,1.743672748675691719e-01,1.743672748675691719e-01
5.170000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.876959714229013865e-01,4.876959714229013865e-01,4.876959714229013865e-01,4.876959714229013865e-01,4.876959714229013865e-01,3.161928306551297641e-01,3.161928306551297641e-01,3.161928306551297641e-01,3.161928306551297641e-01,3.161928306551297641e-01,2.271400030736130393e-01,2.271400030736130393e-01,2.271400030736130393e-01,2.271400030736130393e-01,2.271400030736130393e-01,1.657902424773590455e-01,1.657902424773590455e-01,1.657902424773590455e-01,1.657902424773590455e-01,1.657902424773590455e-01
4.840000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.725166862976050153e-01,4.725166862976050153e-01,4.725166862976050153e-01,4.725166862976050153e-01,4.725166862976050153e-01,3.062392673153978007e-01,3.062392673153978007e-01,3.062392673153978007e-01,3.062392673153978007e-01,3.062392673153978007e-01,2.182470058738271435e-01,2.182470058738271435e-01,2.182470058738271435e-01,2.182470058738271435e-01,2.182470058738271435e-01,1.607883063049959926e-01,1.607883063049959926e-01,1.607883063049959926e-01,1.607883063049959926e-01,1.607883063049959926e-01
5.030000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.563323005422153522e-01,4.563323005422153522e-01,4.563323005422153522e-01,4.563323005422153522e-01,4.563323005422153522e-01,2.932556068334548072e-01,2.932556068334548072e-01,2.932556068334548072e-01,2.932556068334548072e-01,2.932556068334548072e-01,2.077440822808742371e-01,2.077440822808742371e-01,2.077440822808742371e-01,2.077440822808742371e-01,2.077440822808742371e-01,1.517425499675301159e-01,1.517425499675301159e-01,1.517425499675301159e-01,1.517425499675301159e-01,1.517425499675301159e-01
5.150000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.579321077716175248e-01,4.579321077716175248e-01,4.579321077716175248e-01,4.579321077716175248e-01,4.579321077716175248e-01,2.873952288845905700e-01,2.873952288845905700e-01,2.873952288845905700e-01,2.873952288845905700e-01,2.873952288845905700e-01,1.990389668894061159e-01,1.990389668894061159e-01,1.990389668894061159e-01,1.990389668894061159e-01,1.990389668894061159e-01,1.396544338140796870e-01,1.396544338140796870e-01,1.396544338140796870e-01,1.396544338140796870e-01,1.396544338140796870e-01
5.920000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.478568694986605481e-01,4.478568694986605481e-01,4.478568694986605481e-01,4.478568694986605481e-01,4.478568694986605481e-01,2.797981416212752537e-01,2.797981416212752537e-01,2.797981416212752537e-01,2.797981416212752537e-01,2.797981416212752537e-01,1.979596429375140576e-01,1.979596429375140576e-01,1.979596429375140576e-01,1.979596429375140576e-01,1.979596429375140576e-01,1.434916541299519899e-01,1.434916541299519899e-01,1.434916541299519899e-01,1.434916541299519899e-01,1.434916541299519899e-01
5.710000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.419447092469018235e-01,4.419447092469018235e-01,4.419447092469018235e-01,4.419447092469018235e-01,4.419447092469018235e-01,2.722204523733673387e-01,2.722204523733673387e-01,2.722204523733673387e-01,2.722204523733673387e-01,2.722204523733673387e-01,1.925029868578255754e-01,1.925029868578255754e-01,1.925029868578255754e-01,1.925029868578255754e-01,1.925029868578255754e-01,1.377049180327868938e-01,1.377049180327868938e-01,1.377049180327868938e-01,1.377049180327868938e-01,1.377049180327868938e-01
5.550000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.266389177939646227e-01,4.266389177939646227e-01,4.266389177939646227e-01,4.266389177939646227e-01,4.266389177939646227e-01,2.572192934141159792e-01,2.572192934141159792e-01,2.572192934141159792e-01,2.572192934141159792e-01,2.572192934141159792e-01,1.714222841634269745e-01,1.714222841634269745e-01,1.714222841634269745e-01,1.714222841634269745e-01,1.714222841634269745e-01,1.149762503492595678e-01,1.149762503492595678e-01,1.149762503492595678e-01,1.149762503492595678e-01,1.149762503492595678e-01
6.040000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.328033314404694520e-01,4.328033314404694520e-01,4.328033314404694520e-01,4.328033314404694520e-01,4.328033314404694520e-01,2.699093943729136691e-01,2.699093943729136691e-01,2.699093943729136691e-01,2.699093943729136691e-01,2.699093943729136691e-01,1.896603098927294451e-01,1.896603098927294451e-01,1.896603098927294451e-01,1.896603098927294451e-01,1.896603098927294451e-01,1.346317884560705169e-01,1.346317884560705169e-01,1.346317884560705169e-01,1.346317884560705169e-01,1.346317884560705169e-01
6.060000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.132934467607740636e-01,4.132934467607740636e-01,4.132934467607740636e-01,4.132934467607740636e-01,4.132934467607740636e-01,2.461970512520477439e-01,2.461970512520477439e-01,2.461970512520477439e-01,2.461970512520477439e-01,2.461970512520477439e-01,1.671417086896148374e-01,1.671417086896148374e-01,1.671417086896148374e-01,1.671417086896148374e-01,1.671417086896148374e-01,1.152878703186137471e-01,1.152878703186137471e-01,1.152878703186137471e-01,1.152878703186137471e-01,1.152878703186137471e-01
6.840000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.920916481892091632e-01,3.920916481892091632e-01,3.920916481892091632e-01,3.920916481892091632e-01,3.920916481892091632e-01,2.191362734625362518e-01,2.191362734625362518e-01,2.191362734625362518e-01,2.191362734625362518e-01,2.191362734625362518e-01,1.399814405025340824e-01,1.399814405025340824e-01,1.399814405025340824e-01,1.399814405025340824e-01,1.399814405025340824e-01,9.104579630895420772e-02,9.104579630895420772e-02,9.104579630895420772e-02,9.104579630895420772e-02,9.104579630895420772e-02
7.080000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.934714259293508598e-01,3.934714259293508598e-01,3.934714259293508598e-01,3.934714259293508598e-01,3.934714259293508598e-01,2.148886016272526789e-01,2.148886016272526789e-01,2.148886016272526789e-01,2.148886016272526789e-01,2.148886016272526789e-01,1.364121539884722012e-01,1.364121539884722012e-01,1.364121539884722012e-01,1.364121539884722012e-01,1.364121539884722012e-01,8.888737294494850061e-02,8.888737294494850061e-02,8.888737294494850061e-02,8.888737294494850061e-02,8.888737294494850061e-02
6.650000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.739637423704108565e-01,3.739637423704108565e-01,3.739637423704108565e-01,3.739637423704108565e-01,3.739637423704108565e-01,2.036158192090395391e-01,2.036158192090395391e-01,2.036158192090395391e-01,2.036158192090395391e-01,2.036158192090395391e-01,1.294200848656294200e-01,1.294200848656294200e-01,1.294200848656294200e-01,1.294200848656294200e-01,1.294200848656294200e-01,8.349171870757535197e-02,8.349171870757535197e-02,8.349171870757535197e-02,8.349171870757535197e-02,8.349171870757535197e-02
6.950000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.791651409740022238e-01,3.791651409740022238e-01,3.791651409740022238e-01,3.791651409740022238e-01,3.791651409740022238e-01,2.071779372874952840e-01,2.071779372874952840e-01,2.071779372874952840e-01,2.071779372874952840e-01,2.071779372874952840e-01,1.345552713839158754e-01,1.345552713839158754e-01,1.345552713839158754e-01,1.345552713839158754e-01,1.345552713839158754e-01,9.015161863133451525e-02,9.015161863133451525e-02,9.015161863133451525e-02,9.015161863133451525e-02,9.015161863133451525e-02
6.460000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.695395513577331981e-01,3.695395513577331981e-01,3.695395513577331981e-01,3.695395513577331981e-01,3.695395513577331981e-01,2.008119690248853506e-01,2.008119690248853506e-01,2.008119690248853506e-01,2.008119690248853506e-01,2.008119690248853506e-01,1.248063107479926714e-01,1.248063107479926714e-01,1.248063107479926714e-01,1.248063107479926714e-01,1.248063107479926714e-01,8.055781207690224099e-02,8.055781207690224099e-02,8.055781207690224099e-02,8.055781207690224099e-02,8.055781207690224099e-02
