4.594000000000000000e+03,9.843750000000000000e-01,9.843750000000000000e-01,9.843750000000000000e-01,9.843750000000000000e-01,9.843750000000000000e-01,2.661705781339438956e-02,2.661705781339438956e-02,2.661705781339438956e-02,2.661705781339438956e-02,2.661705781339438956e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.466700000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.737732716289256962e-01,1.737732716289256962e-01,1.737732716289256962e-01,1.737732716289256962e-01,1.737732716289256962e-01,1.365204062080858319e-03,1.365204062080858319e-03,1.365204062080858319e-03,1.365204062080858319e-03,1.365204062080858319e-03,2.146639316891666273e-04,2.146639316891666273e-04,2.146639316891666273e-04,2.146639316891666273e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.476000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.832194571553939055e-02,8.832194571553939055e-02,8.832194571553939055e-02,8.832194571553939055e-02,8.832194571553939055e-02,7.935720662632675350e-04,7.935720662632675350e-04,7.935720662632675350e-04,7.935720662632675350e-04,7.935720662632675350e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.828400000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.691657478868063114e-02,8.691657478868063114e-02,8.691657478868063114e-02,8.691657478868063114e-02,8.691657478868063114e-02,5.769165507177520177e-04,5.769165507177520177e-04,5.769165507177520177e-04,5.769165507177520177e-04,5.769165507177520177e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.954000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.176188445960349577e-01,1.176188445960349577e-01,1.176188445960349577e-01,1.176188445960349577e-01,1.176188445960349577e-01,6.146029664836515820e-04,6.146029664836515820e-04,6.146029664836515820e-04,6.146029664836515820e-04,6.146029664836515820e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.065300000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.715329949238578733e-01,1.715329949238578733e-01,1.715329949238578733e-01,1.715329949238578733e-01,1.715329949238578733e-01,1.745200698080279266e-03,1.745200698080279266e-03,1.745200698080279266e-03,1.745200698080279266e-03,1.745200698080279266e-03,8.414911222686600784e-05,8.414911222686600784e-05,8.414911222686600784e-05,8.414911222686600784e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.060000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.819232547387887311e-01,1.819232547387887311e-01,1.819232547387887311e-01,1.819232547387887311e-01,1.819232547387887311e-01,6.704476402673688329e-02,6.704476402673688329e-02,6.704476402673688329e-02,6.704476402673688329e-02,6.704476402673688329e-02,2.693208430913348814e-02,2.693208430913348814e-02,2.693208430913348814e-02,2.693208430913348814e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.432000000000000000e+03,9.843750000000000000e-01,9.843750000000000000e-01,9.843750000000000000e-01,9.843750000000000000e-01,9.843750000000000000e-01,3.898861223701988177e-02,3.898861223701988177e-02,3.898861223701988177e-02,3.898861223701988177e-02,3.898861223701988177e-02,3.601656762110571112e-04,3.601656762110571112e-04,3.601656762110571112e-04,3.601656762110571112e-04,3.601656762110571112e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.122200000000000000e+04,9.960937500000000000e-01,9.960937500000000000e-01,9.960937500000000000e-01,9.960937500000000000e-01,9.960937500000000000e-01,5.357142857142856845e-02,5.357142857142856845e-02,5.357142857142856845e-02,5.357142857142856845e-02,5.357142857142856845e-02,2.346729246113229766e-04,2.346729246113229766e-04,2.346729246113229766e-04,2.346729246113229766e-04,2.346729246113229766e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.105000000000000000e+03,9.882812500000000000e-01,9.882812500000000000e-01,9.882812500000000000e-01,9.882812500000000000e-01,9.882812500000000000e-01,2.631578947368420907e-02,2.631578947368420907e-02,2.631578947368420907e-02,2.631578947368420907e-02,2.631578947368420907e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
