1.970000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.494926030077026846e-01,8.494926030077026846e-01,8.494926030077026846e-01,8.494926030077026846e-01,8.494926030077026846e-01,7.720718722271516787e-01,7.720718722271516787e-01,7.720718722271516787e-01,7.720718722271516787e-01,7.720718722271516787e-01,7.114993033972778491e-01,7.114993033972778491e-01,7.114993033972778491e-01,7.114993033972778491e-01,7.114993033972778491e-01,6.578728707935188602e-01,6.578728707935188602e-01,6.578728707935188602e-01,6.578728707935188602e-01,6.578728707935188602e-01
2.960000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.494926030077026846e-01,8.494926030077026846e-01,8.494926030077026846e-01,8.494926030077026846e-01,8.494926030077026846e-01,7.720718722271516787e-01,7.720718722271516787e-01,7.720718722271516787e-01,7.720718722271516787e-01,7.720718722271516787e-01,7.114993033972778491e-01,7.114993033972778491e-01,7.114993033972778491e-01,7.114993033972778491e-01,7.114993033972778491e-01,6.578728707935188602e-01,6.578728707935188602e-01,6.578728707935188602e-01,6.578728707935188602e-01,6.578728707935188602e-01
3.960000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.494926030077026846e-01,8.494926030077026846e-01,8.494926030077026846e-01,8.494926030077026846e-01,8.494926030077026846e-01,7.720718722271516787e-01,7.720718722271516787e-01,7.720718722271516787e-01,7.720718722271516787e-01,7.720718722271516787e-01,7.114993033972778491e-01,7.114993033972778491e-01,7.114993033972778491e-01,7.114993033972778491e-01,7.114993033972778491e-01,6.578728707935188602e-01,6.578728707935188602e-01,6.578728707935188602e-01,6.578728707935188602e-01,6.578728707935188602e-01
4.890000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.494926030077026846e-01,8.494926030077026846e-01,8.494926030077026846e-01,8.494926030077026846e-01,8.494926030077026846e-01,7.720718722271516787e-01,7.720718722271516787e-01,7.720718722271516787e-01,7.720718722271516787e-01,7.720718722271516787e-01,7.114993033972778491e-01,7.114993033972778491e-01,7.114993033972778491e-01,7.114993033972778491e-01,7.114993033972778491e-01,6.578728707935188602e-01,6.578728707935188602e-01,6.578728707935188602e-01,6.578728707935188602e-01,6.578728707935188602e-01
5.840000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.494926030077026846e-01,8.494926030077026846e-01,8.494926030077026846e-01,8.494926030077026846e-01,8.494926030077026846e-01,7.720718722271516787e-01,7.720718722271516787e-01,7.720718722271516787e-01,7.720718722271516787e-01,7.720718722271516787e-01,7.114993033972778491e-01,7.114993033972778491e-01,7.114993033972778491e-01,7.114993033972778491e-01,7.114993033972778491e-01,6.578728707935188602e-01,6.578728707935188602e-01,6.578728707935188602e-01,6.578728707935188602e-01,6.578728707935188602e-01
6.810000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.494926030077026846e-01,8.494926030077026846e-01,8.494926030077026846e-01,8.494926030077026846e-01,8.494926030077026846e-01,7.720718722271516787e-01,7.720718722271516787e-01,7.720718722271516787e-01,7.720718722271516787e-01,7.720718722271516787e-01,7.114993033972778491e-01,7.114993033972778491e-01,7.114993033972778491e-01,7.114993033972778491e-01,7.114993033972778491e-01,6.578728707935188602e-01,6.578728707935188602e-01,6.578728707935188602e-01,6.578728707935188602e-01,6.578728707935188602e-01
7.730000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.494926030077026846e-01,8.494926030077026846e-01,8.494926030077026846e-01,8.494926030077026846e-01,8.494926030077026846e-01,7.720718722271516787e-01,7.720718722271516787e-01,7.720718722271516787e-01,7.720718722271516787e-01,7.720718722271516787e-01,7.114993033972778491e-01,7.114993033972778491e-01,7.114993033972778491e-01,7.114993033972778491e-01,7.114993033972778491e-01,6.578728707935188602e-01,6.578728707935188602e-01,6.578728707935188602e-01,6.578728707935188602e-01,6.578728707935188602e-01
8.660000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.494926030077026846e-01,8.494926030077026846e-01,8.494926030077026846e-01,8.494926030077026846e-01,8.494926030077026846e-01,7.720718722271516787e-01,7.720718722271516787e-01,7.720718722271516787e-01,7.720718722271516787e-01,7.720718722271516787e-01,7.114993033972778491e-01,7.114993033972778491e-01,7.114993033972778491e-01,7.114993033972778491e-01,7.114993033972778491e-01,6.578728707935188602e-01,6.578728707935188602e-01,6.578728707935188602e-01,6.578728707935188602e-01,6.578728707935188602e-01
9.660000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.494926030077026846e-01,8.494926030077026846e-01,8.494926030077026846e-01,8.494926030077026846e-01,8.494926030077026846e-01,7.720718722271516787e-01,7.720718722271516787e-01,7.720718722271516787e-01,7.720718722271516787e-01,7.720718722271516787e-01,7.114993033972778491e-01,7.114993033972778491e-01,7.114993033972778491e-01,7.114993033972778491e-01,7.114993033972778491e-01,6.578728707935188602e-01,6.578728707935188602e-01,6.578728707935188602e-01,6.578728707935188602e-01,6.578728707935188602e-01
1.090000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.494926030077026846e-01,8.494926030077026846e-01,8.494926030077026846e-01,8.494926030077026846e-01,8.494926030077026846e-01,7.720718722271516787e-01,7.720718722271516787e-01,7.720718722271516787e-01,7.720718722271516787e-01,7.720718722271516787e-01,7.114993033972778491e-01,7.114993033972778491e-01,7.114993033972778491e-01,7.114993033972778491e-01,7.114993033972778491e-01,6.578728707935188602e-01,6.578728707935188602e-01,6.578728707935188602e-01,6.578728707935188602e-01,6.578728707935188602e-01
6.800000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.494926030077026846e-01,8.494926030077026846e-01,8.494926030077026846e-01,8.494926030077026846e-01,8.494926030077026846e-01,7.720718722271516787e-01,7.720718722271516787e-01,7.720718722271516787e-01,7.720718722271516787e-01,7.720718722271516787e-01,7.114993033972778491e-01,7.114993033972778491e-01,7.114993033972778491e-01,7.114993033972778491e-01,7.114993033972778491e-01,6.578728707935188602e-01,6.578728707935188602e-01,6.578728707935188602e-01,6.578728707935188602e-01,6.578728707935188602e-01
9.300000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.494926030077026846e-01,8.494926030077026846e-01,8.494926030077026846e-01,8.494926030077026846e-01,8.494926030077026846e-01,7.720718722271516787e-01,7.720718722271516787e-01,7.720718722271516787e-01,7.720718722271516787e-01,7.720718722271516787e-01,7.114993033972778491e-01,7.114993033972778491e-01,7.114993033972778491e-01,7.114993033972778491e-01,7.114993033972778491e-01,6.578728707935188602e-01,6.578728707935188602e-01,6.578728707935188602e-01,6.578728707935188602e-01,6.578728707935188602e-01
