6165 	 1579 	 0.984375 	 0.96875 	 0.984375 	 0.0078125 	 1.0002695960239345 	
15207 	 26775 	 1.0 	 1.0 	 1.0 	 0.0078125 	 1.0160197503233357 	
14670 	 5575 	 1.0 	 1.0 	 1.0 	 0.0078125 	 1.0160197503233357 	
23919 	 5635 	 1.0 	 1.0 	 1.0 	 0.0078125 	 1.0160197503233357 	
13839 	 10672 	 1.0 	 1.0 	 1.0 	 0.0078125 	 1.0160197503233357 	
20957 	 14733 	 1.0 	 1.0 	 1.0 	 0.0078125 	 1.0160197503233357 	
2664 	 2630 	 1.0 	 1.0 	 1.0 	 0.0078125 	 1.0160197503233357 	
2819 	 2760 	 0.984375 	 0.96875 	 0.96875 	 0.0078125 	 0.9422784272762357 	
2957 	 14179 	 0.99609375 	 0.984375 	 1.0 	 0.0078125 	 1.0120822117484853 	
2126 	 2055 	 0.98828125 	 0.9375 	 0.984375 	 0.0078125 	 0.9461018100070944 	
4171 	 790 	 0.93359375 	 0.890625 	 0.890625 	 0.0078125 	 0.9490815945508811 	
3505 	 12520 	 1.0 	 1.0 	 1.0 	 0.0078125 	 1.0160197503233357 	
6876 	 22504 	 1.0 	 1.0 	 1.0 	 0.0078125 	 1.0160197503233357 	
20680 	 20161 	 1.0 	 1.0 	 1.0 	 0.0078125 	 1.0160197503233357 	
3414 	 11360 	 1.0 	 1.0 	 1.0 	 0.0078125 	 1.0160197503233357 	
15709 	 7316 	 1.0 	 1.0 	 1.0 	 0.0078125 	 1.0160197503233357 	
2683 	 7589 	 0.9921875 	 0.96875 	 1.0 	 0.0078125 	 1.008144673173635 	
25977 	 5565 	 1.0 	 1.0 	 1.0 	 0.0078125 	 1.0160197503233357 	
4563 	 5178 	 0.99609375 	 0.984375 	 1.0 	 0.0078125 	 1.0120822117484853 	
18451 	 19558 	 1.0 	 1.0 	 1.0 	 0.0078125 	 1.0160197503233357 	
2350 	 2749 	 0.98828125 	 0.96875 	 0.984375 	 0.0078125 	 0.9461018100070944 	
1777 	 20316 	 0.96875 	 0.9375 	 0.9375 	 0.0078125 	 0.9845194417245334 	
2031 	 18631 	 0.984375 	 1.0 	 0.9609375 	 0.0078125 	 1.0002695960239345 	
7634 	 2590 	 1.0 	 1.0 	 1.0 	 0.0078125 	 1.0160197503233357 	
1986 	 772 	 0.875 	 0.7109375 	 0.7578125 	 0.0078125 	 0.8636778521973653 	
4049 	 4665 	 1.0 	 1.0 	 1.0 	 0.0078125 	 1.0160197503233357 	
15150 	 3075 	 1.0 	 1.0 	 1.0 	 0.0078125 	 1.0160197503233357 	
7624 	 1828 	 0.9609375 	 0.953125 	 0.953125 	 0.0078125 	 0.976644364574833 	
14092 	 7692 	 1.0 	 1.0 	 1.0 	 0.0078125 	 1.0160197503233357 	
14347 	 11471 	 1.0 	 1.0 	 1.0 	 0.0078125 	 1.0160197503233357 	
9143 	 17166 	 1.0 	 1.0 	 1.0 	 0.0078125 	 1.0160197503233357 	
8335 	 21830 	 1.0 	 1.0 	 1.0 	 0.0078125 	 1.0160197503233357 	
2653 	 6842 	 1.0 	 1.0 	 1.0 	 0.0078125 	 1.0160197503233357 	
4730 	 19966 	 1.0 	 1.0 	 1.0 	 0.0078125 	 1.0160197503233357 	
1582 	 1595 	 0.97265625 	 0.96875 	 0.96875 	 0.0078125 	 0.9820050291649078 	
1511 	 1596 	 0.97265625 	 0.96875 	 0.953125 	 0.0078125 	 0.9607444069993114 	
1453 	 1544 	 0.96875 	 0.9140625 	 0.953125 	 0.0078125 	 0.9780802667309179 	
1449 	 30223 	 0.98828125 	 1.0 	 0.96875 	 0.0078125 	 1.0042071345987849 	
10456 	 3889 	 0.9921875 	 0.984375 	 0.96875 	 0.0078125 	 1.008144673173635 	
13015 	 4308 	 1.0 	 1.0 	 1.0 	 0.0078125 	 1.0160197503233357 	
9380 	 12412 	 1.0 	 1.0 	 1.0 	 0.0078125 	 1.0160197503233357 	
18035 	 1537 	 0.9921875 	 0.984375 	 1.0 	 0.0078125 	 1.008144673173635 	
4038 	 14003 	 1.0 	 1.0 	 1.0 	 0.0078125 	 1.0160197503233357 	
9587 	 19025 	 1.0 	 1.0 	 1.0 	 0.0078125 	 1.0160197503233357 	
20029 	 5402 	 1.0 	 1.0 	 1.0 	 0.0078125 	 1.0160197503233357 	
3778 	 10739 	 0.9921875 	 0.96875 	 0.984375 	 0.0078125 	 1.008144673173635 	
10656 	 11514 	 1.0 	 1.0 	 1.0 	 0.0078125 	 1.0160197503233357 	
2030 	 1946 	 0.98828125 	 0.953125 	 0.984375 	 0.0078125 	 1.0042071345987849 	
2053 	 1972 	 0.9882352941176471 	 0.984375 	 0.984375 	 0.0078125 	 0.9733247873755531 	
13076 	 2662 	 1.0 	 1.0 	 1.0 	 0.0078125 	 1.0160197503233357 	
6329 	 18732 	 1.0 	 1.0 	 1.0 	 0.0078125 	 1.0160197503233357 	
7218 	 324 	 0.69140625 	 0.5859375 	 0.484375 	 0.0078125 	 0.7049542029101646 	
20541 	 6003 	 0.99609375 	 1.0 	 0.984375 	 0.0078125 	 1.0120822117484853 	
1648 	 2895 	 0.97265625 	 0.953125 	 0.953125 	 0.0078125 	 0.9308082790836595 	
14262 	 407 	 0.6640625 	 0.5 	 0.46875 	 0.0078125 	 0.6773914328862128 	
4037 	 5563 	 1.0 	 1.0 	 1.0 	 0.0078125 	 1.0160197503233357 	
17167 	 3055 	 1.0 	 1.0 	 1.0 	 0.0078125 	 1.0160197503233357 	
3135 	 16183 	 1.0 	 1.0 	 1.0 	 0.0078125 	 1.0160197503233357 	
10722 	 8692 	 1.0 	 1.0 	 1.0 	 0.0078125 	 1.0160197503233357 	
3484 	 2508 	 0.9921875 	 1.0 	 0.984375 	 0.0078125 	 0.9499251927379531 	
4614 	 9146 	 1.0 	 1.0 	 1.0 	 0.0078125 	 1.0160197503233357 	
11902 	 15152 	 1.0 	 1.0 	 1.0 	 0.0078125 	 1.0160197503233357 	
