6165 	 1579 	 0.984375 	 0.974609375 	 0.4921875 	 0.001953125 	 1.0002695960239345 	
15207 	 26775 	 1.0 	 1.0 	 0.5 	 0.001953125 	 1.0160197503233357 	
14670 	 5575 	 1.0 	 1.0 	 0.5 	 0.001953125 	 1.0160197503233357 	
23919 	 5635 	 1.0 	 1.0 	 0.5 	 0.001953125 	 1.0160197503233357 	
13839 	 10672 	 1.0 	 1.0 	 0.5 	 0.001953125 	 1.0160197503233357 	
20957 	 14733 	 1.0 	 1.0 	 0.5 	 0.001953125 	 1.0160197503233357 	
2664 	 2630 	 1.0 	 1.0 	 0.5 	 0.001953125 	 1.0160197503233357 	
2819 	 2760 	 0.984375 	 0.97265625 	 0.4921875 	 0.001953125 	 0.9422784272762357 	
2957 	 14179 	 0.99609375 	 0.98046875 	 0.498046875 	 0.001953125 	 1.0120822117484853 	
2126 	 2055 	 0.98828125 	 0.98046875 	 0.494140625 	 0.001953125 	 0.9461018100070944 	
4171 	 790 	 0.93359375 	 0.87109375 	 0.466796875 	 0.001953125 	 0.9490815945508811 	
3505 	 12520 	 1.0 	 1.0 	 0.5 	 0.001953125 	 1.0160197503233357 	
