len_x	len_y	TJ	J1	J2	J3	J4	trueED	TED[0]	TED[1]	TED[2]	ED1[0]	ED1[1]	ED1[2]	ED2[0]	ED2[1]	ED2[2]	ED3[0]	ED3[1]	ED3[2]	ED4[0]	ED4[1]	ED4[2]
8001	8001	0.306239267	0.1328125	0.2265625	0.0078125	0.304713456	484	0	2893.230821	354.1196319	0	1138.217573	510.4086207	0	2044.30837	420.4347134	0	62.75294118	656.4127907	0	2876.224517	355.3134991
8001	8001	0.293255607	0.1484375	0.2734375	0.0078125	0.293140164	503	0	2749.489753	364.368669	0	1282.860759	494.3928571	0	2534.253394	380.4156442	0	62.75294118	656.4127907	0	2748.2215	364.4607206
8001	8001	0.287395229	0.1484375	0.3046875	0.0078125	0.281332514	515	0	2685.323859	369.0624452	0	1282.860759	494.3928571	0	2875.935484	355.3338323	0	62.75294118	656.4127907	0	2619.403074	373.9634643
8001	8001	0.279798142	0.1875	0.28125	0.0078125	0.281350889	592	0	2602.793295	375.2111942	0	1655.37931	456.1973684	0	2618.509091	374.0304878	0	62.75294118	656.4127907	0	2619.602165	373.9485402
8001	8001	0.272220452	0.1875	0.2421875	0.0078125	0.275120033	571	0	2521.19646	381.417397	0	1655.37931	456.1973684	0	2204.72	406.759434	0	62.75294118	656.4127907	0	2552.334569	379.0338992
8001	8001	0.257219293	0.171875	0.265625	0.0078125	0.261121286	555	0	2361.756197	393.9241457	0	1504.461538	471.17	0	2450.756757	386.8796296	0	62.75294118	656.4127907	0	2402.963928	390.6423495
8001	8001	0.269909394	0.15625	0.2421875	0.0078125	0.270152316	604	0	2496.453142	383.3249155	0	1356.101695	486.5472973	0	2204.72	406.759434	0	62.75294118	656.4127907	0	2499.050866	383.1240849
8001	8001	0.246197051	0.0859375	0.25	0.0078125	0.245448201	606	0	2246.344275	403.305493	0	718.4571429	561.221223	0	2286	400.05	0	62.75294118	656.4127907	0	2238.555799	403.9488853
8001	8001	0.219136273	0.1171875	0.1875	0.0078125	0.222114834	684	0	1969.055013	427.0571724	0	995.9751037	526.8723776	0	1655.37931	456.1973684	0	62.75294118	656.4127907	0	1999.16262	424.391326
8001	8001	0.214888602	0.1328125	0.2109375	0.0078125	0.216885193	708	0	1926.292895	430.8815015	0	1138.217573	510.4086207	0	1886.69869	434.4629032	0	62.75294118	656.4127907	0	1946.367585	429.0805743
8001	8001	0.203615819	0.1015625	0.2421875	0.0078125	0.205732031	665	0	1813.788149	441.1616598	0	856.0740741	543.8031915	0	2204.72	406.759434	0	62.75294118	656.4127907	0	1834.800605	439.2171353
8001	8001	0.207177937	0.140625	0.234375	0.0078125	0.209474194	695	0	1849.185941	437.8924548	0	1210.235294	502.3458904	0	2124.159292	413.5537975	0	62.75294118	656.4127907	0	1872.079166	435.7952269
8001	8001	0.200811969	0.1328125	0.203125	0.0078125	0.202499303	646	0	1786.024069	443.7485913	0	1138.217573	510.4086207	0	1808.921739	441.6136364	0	62.75294118	656.4127907	0	1802.721882	442.1903521
8001	8001	0.176219243	0.0859375	0.140625	0.0078125	0.175811845	776	0	1546.1619	466.9672116	0	718.4571429	561.221223	0	1210.235294	502.3458904	0	62.75294118	656.4127907	0	1542.242853	467.3600242
8001	8001	0.18302348	0.1796875	0.171875	0.0078125	0.187388759	795	0	1611.876483	460.4465627	0	1579.596567	463.634106	0	1504.461538	471.17	0	62.75294118	656.4127907	0	1654.295664	456.3025725
8001	8001	0.173376433	0.140625	0.1640625	0.0078125	0.179854849	776	0	1518.851351	469.7139369	0	1210.235294	502.3458904	0	1429.965957	478.807047	0	62.75294118	656.4127907	0	1581.213064	463.473774
8001	8001	0.168825467	0.140625	0.1953125	0.0078125	0.171198411	785	0	1475.307277	474.1388993	0	1210.235294	502.3458904	0	1731.818182	448.8578431	0	62.75294118	656.4127907	0	1497.984796	471.8273643
8001	8001	0.171889908	0.140625	0.1796875	0.0078125	0.176094766	783	0	1504.604304	471.1555239	0	1210.235294	502.3458904	0	1579.596567	463.634106	0	62.75294118	656.4127907	0	1544.964287	467.0872028
8001	8001	0.144187379	0.0703125	0.1328125	0.0078125	0.142868788	874	0	1243.275541	498.7059597	0	583.0688259	579.1478102	0	1138.217573	510.4086207	0	62.75294118	656.4127907	0	1231.03114	500.0506105
8001	8001	0.156385752	0.09375	0.1875	0.0078125	0.152379429	855	0	1357.37983	486.4119083	0	786.9836066	552.45	0	1655.37931	456.1973684	0	62.75294118	656.4127907	0	1319.7383	490.4209507
8001	8001	0.142040174	0.046875	0.1328125	0.0078125	0.147215324	894	0	1223.345543	500.8971895	0	384.048	607.0410448	0	1138.217573	510.4086207	0	62.75294118	656.4127907	0	1271.458931	495.6298702
8001	8001	0.145171697	0.0390625	0.140625	0.0078125	0.145112291	866	0	1252.427241	497.7042068	0	318.7649402	616.6184211	0	1210.235294	502.3458904	0	62.75294118	656.4127907	0	1251.874642	497.7646158
8001	8001	0.142744705	0.0703125	0.109375	0.0078125	0.14322474	835	0	1229.879801	500.1773057	0	583.0688259	579.1478102	0	925.7355372	535.278169	0	62.75294118	656.4127907	0	1234.334785	499.6873182
8001	8001	0.134346375	0.078125	0.140625	0.0078125	0.127669309	945	0	1152.30966	508.8168545	0	650.4878049	570.1195652	0	1210.235294	502.3458904	0	62.75294118	656.4127907	0	1091.134321	515.777528
8001	8001	0.131590136	0.09375	0.0703125	0.0078125	0.131073717	964	0	1127.003982	511.6802085	0	786.9836066	552.45	0	583.0688259	579.1478102	0	62.75294118	656.4127907	0	1122.270917	512.2182496
8001	8001	0.122873612	0.0234375	0.1484375	0.0078125	0.120329569	920	0	1047.464649	520.8280018	0	189.7470356	636.2118321	0	1282.860759	494.3928571	0	62.75294118	656.4127907	0	1024.389024	523.5247524
8001	8001	0.119089317	0.0703125	0.078125	0.0078125	0.120202497	976	0	1013.162011	524.8438967	0	583.0688259	579.1478102	0	650.4878049	570.1195652	0	62.75294118	656.4127907	0	1023.238059	523.6597734
8001	8001	0.111072472	0.0859375	0.0703125	0.0078125	0.108528597	950	0	940.9475312	533.4417371	0	718.4571429	561.221223	0	583.0688259	579.1478102	0	62.75294118	656.4127907	0	918.1606499	536.1959622
