len_x	len_y	TJ	J1	J2	J3	J4	trueED	TED[0]	TED[1]	TED[2]	ED1[0]	ED1[1]	ED1[2]	ED2[0]	ED2[1]	ED2[2]	ED3[0]	ED3[1]	ED3[2]	ED4[0]	ED4[1]	ED4[2]
10456	3889	0.0	0.0	0.0	0.0078125	-0.004136068471691462	6954.0	6566.999999999999	0.0	653.5	6566.999999999999	0.0	653.5	6566.999999999999	0.0	653.5	6566.999999999999	56.254901960784316	646.5499031007752	6566.999999999999	-29.604727523146263	657.2236451404159
13015	4308	0.0	0.0	0.0	0.0078125	-0.002958584500514526	8868.0	8707.0	0.0	813.4375	8707.0	0.0	813.4375	8707.0	0.0	813.4375	8707.0	67.93333333333334	805.0445736434109	8707.0	-25.587927628166074	816.6502275824306
9380	12412	0.0	0.0	0.0	0.0078125	0.0018576726469334195	6274.0	3031.9999999999995	0.0	775.75	3031.9999999999995	0.0	775.75	3031.9999999999995	0.0	775.75	3031.9999999999995	85.45882352941176	765.1918604651163	3031.9999999999995	20.260019402922115	773.2245413303682
18035	1537	0.0	0.0	0.0	0.0078125	0.0008046214325976561	16498.0	16498.0	0.0	1127.1875	16498.0	0.0	1127.1875	16498.0	0.0	1127.1875	16498.0	76.75294117647059	1117.7049418604652	16498.0	7.877194419129848	1126.20403814706
4038	14003	0.0	0.0	0.0	0.0078125	0.0037579531484160556	10013.0	9964.999999999998	0.0	875.1875	9964.999999999998	0.0	875.1875	9964.999999999998	0.0	875.1875	9964.999999999998	70.74901960784314	866.4467054263566	9964.999999999998	33.96243098751573	870.9660370132113
9587	19025	0.0	0.0	0.0	0.0078125	0.001484029270197121	10968.0	9438.0	0.0	1189.0625	9438.0	0.0	1189.0625	9438.0	0.0	1189.0625	9438.0	112.20392156862745	1175.2000968992247	9438.0	21.246287795926104	1186.4126171612652
20029	5402	0.0	0.0	0.0	0.0078125	0.0022649855960714654	14667.0	14627.0	0.0	1251.8125	14627.0	0.0	1251.8125	14627.0	0.0	1251.8125	14627.0	99.72941176470587	1239.4912790697674	14627.0	28.833077599573443	1248.2205825978222
3778	10739	0.0	0.0	0.0	0.0078125	0.001259120233334647	7251.0	6961.0	0.0	671.1875	6961.0	0.0	671.1875	6961.0	0.0	671.1875	6961.0	56.929411764705875	664.1540697674419	6961.0	9.145081592293712	670.0465211029077
10656	11514	0.0	0.0	0.0	0.0078125	0.001862825529050757	5907.0	858.0	0.0	719.625	858.0	0.0	719.625	858.0	0.0	719.625	858.0	86.94117647058823	708.8837209302326	858.0	20.668672054504995	717.0486217195424
2030	1946	0.0	0.0	0.0	0.0078125	-0.000550507038927849	1062.0	83.99999999999994	0.0	126.875	83.99999999999994	0.0	126.875	83.99999999999994	0.0	126.875	83.99999999999994	15.592156862745098	124.94864341085271	83.99999999999994	-1.0941068366311115	127.01187635056802
2053	1972	0.025950668036998973	0.0078125	0.0234375	0.0078125	0.03474315983076757	405.0	80.9999999999999	52.912273851360155	121.94941147007263	80.9999999999999	15.784313725490197	126.3624031007752	80.9999999999999	47.72727272727273	122.55152671755725	80.9999999999999	15.784313725490197	126.3624031007752	80.9999999999999	71.15671369793958	119.86588591814717
13076	2662	0.0	0.0	0.0	0.0078125	-0.0008168223499671132	10414.0	10414.0	0.0	817.25	10414.0	0.0	817.25	10414.0	0.0	817.25	10414.0	61.71764705882354	809.625	10414.0	-6.424951050083637	818.0541036938553
6329	18732	0.0	0.0	0.0	0.0078125	0.003560483162284548	12665.0	12403.000000000002	0.0	1170.75	12403.000000000002	0.0	1170.75	12403.000000000002	0.0	1170.75	12403.000000000002	98.27843137254901	1158.6080426356589	12403.000000000002	44.69420073959908	1165.1929564767706
7218	324	0.0	0.0	0.0	0.0078125	-0.003537431484515541	6894.0	6894.0	0.0	451.125	6894.0	0.0	451.125	6894.0	0.0	451.125	6894.0	29.576470588235296	447.47093023255815	6894.0	-13.316101729353894	452.79837621973866
20541	6003	0.00011319046181708421	0.0	0.0	0.0078125	-0.0011386676396261928	14601.0	14538.0	1.5023488350155645	1283.6247382766817	14538.0	0.0	1283.8125	14538.0	0.0	1283.8125	14538.0	104.09411764705882	1270.952034883721	14538.0	-15.103797810217856	1285.703703065871
1648	2895	0.0	0.0	0.0	0.0078125	-0.00023395594761608786	1604.0	1247.0	0.0	180.9375	1247.0	0.0	180.9375	1247.0	0.0	180.9375	1247.0	17.815686274509805	178.73643410852713	1247.0	-0.5313687765671159	181.0039444119416
14262	407	0.0	0.0	0.0	0.0078125	-0.0009887681020976614	13855.0	13855.0	0.0	891.375	13855.0	0.0	891.375	13855.0	0.0	891.375	13855.0	57.52549019607842	884.2679263565891	13855.0	-7.248536084201816	892.2824121758193
4037	5563	0.0	0.0	0.0	0.0078125	0.0013778651230338735	2870.0	1526.0000000000002	0.0	347.6875	1526.0000000000002	0.0	347.6875	1526.0000000000002	0.0	347.6875	1526.0000000000002	37.64705882352941	343.0363372093023	1526.0000000000002	6.618312161312804	346.8619184661814
17167	3055	0.0	0.0	0.0	0.0078125	-0.0026566788386124533	14112.0	14112.0	0.0	1072.9375	14112.0	0.0	1072.9375	14112.0	0.0	1072.9375	14112.0	79.30196078431374	1063.140019379845	14112.0	-26.826045643318388	1076.304154085818
3135	16183	0.0	0.0	0.0	0.0078125	0.002141644350384005	13048.0	13048.000000000002	0.0	1011.4375	13048.000000000002	0.0	1011.4375	13048.000000000002	0.0	1011.4375	13048.000000000002	75.75686274509803	1002.078003875969	13048.000000000002	20.708317706169794	1008.8572581129151
10722	8692	0.0	0.0	0.0	0.0078125	-0.0019086497471053193	5363.0	2029.9999999999998	0.0	670.125	2029.9999999999998	0.0	670.125	2029.9999999999998	0.0	670.125	2029.9999999999998	76.13333333333333	660.718992248062	2029.9999999999998	-18.509598924498203	672.4453365967526
3484	2508	0.0	0.0	0.0	0.0078125	-0.0007808717624068137	1773.0	976.0	0.0	217.75	976.0	0.0	217.75	976.0	0.0	217.75	976.0	23.498039215686276	214.8468992248062	976.0	-2.338578735121603	218.0426650088626
4614	9146	0.0006571741511500548	0.0	0.0	0.0078125	-0.0009908416667176875	5288.0	4532.0	4.522844308096856	571.0602014010508	4532.0	0.0	571.625	4532.0	0.0	571.625	4532.0	53.96078431372548	564.9583333333334	4532.0	-6.813615060166396	572.4779689905935
11902	15152	0.0	0.0	0.0	0.0078125	-0.0015226564757728075	7586.0	3249.9999999999995	0.0	947.0	3249.9999999999995	0.0	947.0	3249.9999999999995	0.0	947.0	3249.9999999999995	106.09411764705882	933.8924418604652	3249.9999999999995	-20.581305019095176	949.5785480112999
5703	20165	0.0	0.0	0.0	0.0078125	-0.0007376427328434923	14520.0	14461.999999999998	0.0	1260.3125	14461.999999999998	0.0	1260.3125	14461.999999999998	0.0	1260.3125	14461.999999999998	101.44313725490197	1247.7795542635658	14461.999999999998	-9.537153600574992	1261.5059642385472
