8001 	 8001 	 0.7720718722271517 	 0.646484375 	 0.73828125 	 0.001953125 	 0.7718234012094423 	
8001 	 8001 	 0.6039763028416507 	 0.443359375 	 0.609375 	 0.001953125 	 0.6004985832239617 	
8001 	 8001 	 0.48494143892916897 	 0.28125 	 0.478515625 	 0.001953125 	 0.487011220023074 	
8001 	 8001 	 0.3841421143847487 	 0.236328125 	 0.341796875 	 0.001953125 	 0.37727108210957455 	
8001 	 8001 	 0.3155683690280066 	 0.1953125 	 0.29296875 	 0.001953125 	 0.31875597744661666 	
8001 	 8001 	 0.26472450918302726 	 0.1640625 	 0.26953125 	 0.001953125 	 0.26133883379592093 	
8001 	 8001 	 0.2097372605436511 	 0.095703125 	 0.19921875 	 0.001953125 	 0.19801344316256153 	
8001 	 8001 	 0.18200651080201244 	 0.10546875 	 0.171875 	 0.001953125 	 0.1900530105150659 	
8001 	 8001 	 0.14945671727711016 	 0.068359375 	 0.1484375 	 0.001953125 	 0.14961129027479592 	
8001 	 8001 	 0.12419082465522094 	 0.072265625 	 0.130859375 	 0.001953125 	 0.12415381986792252 	
8001 	 8001 	 0.8342135476463834 	 0.73046875 	 0.80078125 	 0.001953125 	 0.8306022647812166 	
8001 	 8001 	 0.8117486958493989 	 0.6796875 	 0.814453125 	 0.001953125 	 0.8009931518913332 	
8001 	 8001 	 0.7812221231043711 	 0.67578125 	 0.748046875 	 0.001953125 	 0.7728466776393588 	
8001 	 8001 	 0.7838320678874497 	 0.638671875 	 0.791015625 	 0.001953125 	 0.77579574392124 	
8001 	 8001 	 0.7398976146389282 	 0.607421875 	 0.75390625 	 0.001953125 	 0.7334242495357107 	
8001 	 8001 	 0.5773521571724751 	 0.39453125 	 0.5625 	 0.001953125 	 0.5744033364709773 	
8001 	 8001 	 0.5892182216033419 	 0.38671875 	 0.55078125 	 0.001953125 	 0.587220485834277 	
8001 	 8001 	 0.560863618601016 	 0.375 	 0.529296875 	 0.001953125 	 0.5562051254706113 	
8001 	 8001 	 0.639273622653124 	 0.484375 	 0.64453125 	 0.001953125 	 0.6358777539323306 	
8001 	 8001 	 0.6280823313633584 	 0.431640625 	 0.63671875 	 0.001953125 	 0.6199522906275455 	
8001 	 8001 	 0.5133112269066793 	 0.36328125 	 0.513671875 	 0.001953125 	 0.5077090559282049 	
8001 	 8001 	 0.49396688803666633 	 0.291015625 	 0.501953125 	 0.001953125 	 0.48989887686938094 	
8001 	 8001 	 0.4697708659243581 	 0.3359375 	 0.453125 	 0.001953125 	 0.4712502581959343 	
8001 	 8001 	 0.47148779364348226 	 0.30078125 	 0.435546875 	 0.001953125 	 0.4646890375173607 	
8001 	 8001 	 0.45309798926394323 	 0.27734375 	 0.4140625 	 0.001953125 	 0.4530391011025332 	
8001 	 8001 	 0.4185757414313621 	 0.259765625 	 0.423828125 	 0.001953125 	 0.41775618246911117 	
8001 	 8001 	 0.4069572875385293 	 0.216796875 	 0.38671875 	 0.001953125 	 0.4082081025918415 	
8001 	 8001 	 0.4005612065941775 	 0.232421875 	 0.388671875 	 0.001953125 	 0.40173171691392023 	
8001 	 8001 	 0.37620606478290836 	 0.259765625 	 0.35546875 	 0.001953125 	 0.3728835994920291 	
8001 	 8001 	 0.3518957345971564 	 0.201171875 	 0.33984375 	 0.001953125 	 0.3505320155429899 	
8001 	 8001 	 0.32696461206180427 	 0.177734375 	 0.310546875 	 0.001953125 	 0.32532938478392326 	
8001 	 8001 	 0.31619283065512976 	 0.19921875 	 0.326171875 	 0.001953125 	 0.313856613207457 	
8001 	 8001 	 0.3062392673153978 	 0.15625 	 0.27734375 	 0.001953125 	 0.30471345589171794 	
8001 	 8001 	 0.2932556068334548 	 0.1875 	 0.28125 	 0.001953125 	 0.2931401636886529 	
8001 	 8001 	 0.28739522888459057 	 0.171875 	 0.310546875 	 0.001953125 	 0.2813325144158384 	
8001 	 8001 	 0.27979814162127525 	 0.154296875 	 0.263671875 	 0.001953125 	 0.2813508893645358 	
8001 	 8001 	 0.27222045237336734 	 0.12890625 	 0.23046875 	 0.001953125 	 0.27512003293613874 	
8001 	 8001 	 0.257219293414116 	 0.16796875 	 0.22265625 	 0.001953125 	 0.26112128631577486 	
8001 	 8001 	 0.26990939437291367 	 0.15234375 	 0.240234375 	 0.001953125 	 0.27015231557743197 	
8001 	 8001 	 0.24619705125204774 	 0.134765625 	 0.23046875 	 0.001953125 	 0.24544820051712876 	
8001 	 8001 	 0.21913627346253625 	 0.123046875 	 0.248046875 	 0.001953125 	 0.22211483358293832 	
8001 	 8001 	 0.21488860162725268 	 0.126953125 	 0.23828125 	 0.001953125 	 0.21688519312190815 	
8001 	 8001 	 0.20361581920903954 	 0.109375 	 0.24609375 	 0.001953125 	 0.20573203072182664 	
8001 	 8001 	 0.20717793728749528 	 0.125 	 0.19921875 	 0.001953125 	 0.20947419431479963 	
8001 	 8001 	 0.20081196902488535 	 0.119140625 	 0.177734375 	 0.001953125 	 0.20249930258732882 	
8001 	 8001 	 0.17621924266980993 	 0.099609375 	 0.158203125 	 0.001953125 	 0.1758118450177153 	
8001 	 8001 	 0.1830234797422413 	 0.08203125 	 0.171875 	 0.001953125 	 0.18738875871301192 	
8001 	 8001 	 0.17337643255950633 	 0.083984375 	 0.134765625 	 0.001953125 	 0.17985484882660743 	
8001 	 8001 	 0.16882546652030736 	 0.087890625 	 0.14453125 	 0.001953125 	 0.17119841109191594 	
8001 	 8001 	 0.17188990825688075 	 0.103515625 	 0.16796875 	 0.001953125 	 0.17609476626200327 	
8001 	 8001 	 0.14418737912756965 	 0.10546875 	 0.130859375 	 0.001953125 	 0.14286878841585615 	
8001 	 8001 	 0.15638575152041703 	 0.10546875 	 0.150390625 	 0.001953125 	 0.15237942946918648 	
8001 	 8001 	 0.14204017442276073 	 0.078125 	 0.166015625 	 0.001953125 	 0.14721532448885188 	
8001 	 8001 	 0.14517169689583484 	 0.087890625 	 0.171875 	 0.001953125 	 0.14511229133920175 	
8001 	 8001 	 0.1427447052089296 	 0.068359375 	 0.130859375 	 0.001953125 	 0.1432247401125162 	
8001 	 8001 	 0.13434637506213165 	 0.09375 	 0.142578125 	 0.001953125 	 0.12766930864173587 	
8001 	 8001 	 0.13159013605442177 	 0.07421875 	 0.138671875 	 0.001953125 	 0.13107371669873966 	
8001 	 8001 	 0.12287361169689301 	 0.0703125 	 0.125 	 0.001953125 	 0.12032956872853325 	
8001 	 8001 	 0.1190893169877408 	 0.0625 	 0.119140625 	 0.001953125 	 0.12020249650624486 	
8001 	 8001 	 0.1110724718319655 	 0.048828125 	 0.1171875 	 0.001953125 	 0.10852859720557857 	
